make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
volvo,0,1,4,3,1,0,110.6,190.3,70.4,57,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22639
volvo,0,1,4,3,1,0,110.7,190.4,70.5,57.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22640
volvo,0,1,4,3,1,0,110.8,190.5,70.6,57.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22641
volvo,0,1,4,3,1,0,110.9,190.6,70.7,57.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22642
volvo,0,1,4,3,1,0,111,190.7,70.8,57.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22643
volvo,0,1,4,3,1,0,111.1,190.8,70.9,57.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22644
volvo,0,1,4,3,1,0,111.2,190.9,71,57.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22645
volvo,0,1,4,3,1,0,111.3,191,71.1,57.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22646
volvo,0,1,4,3,1,0,111.4,191.1,71.2,57.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22647
volvo,0,1,4,3,1,0,111.5,191.2,71.3,57.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22648
volvo,0,1,4,3,1,0,111.6,191.3,71.4,58,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22649
volvo,0,1,4,3,1,0,111.7,191.4,71.5,58.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22650
volvo,0,1,4,3,1,0,111.8,191.5,71.6,58.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22651
volvo,0,1,4,3,1,0,111.9,191.6,71.7,58.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22652
volvo,0,1,4,3,1,0,112,191.7,71.8,58.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22653
volvo,0,1,4,3,1,0,112.1,191.8,71.9,58.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22654
volvo,0,1,4,3,1,0,112.2,191.9,72,58.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22655
volvo,0,1,4,3,1,0,112.3,192,72.1,58.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22656
volvo,0,1,4,3,1,0,112.4,192.1,72.2,58.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22657
volvo,0,1,4,3,1,0,112.5,192.2,72.3,58.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22658
volvo,0,1,4,3,1,0,112.6,192.3,72.4,59,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22659
volvo,0,1,4,3,1,0,112.7,192.4,72.5,59.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22660
volvo,0,1,4,3,1,0,112.8,192.5,72.6,59.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22661
volvo,0,1,4,3,1,0,112.9,192.6,72.7,59.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22662
volvo,0,1,4,3,1,0,113,192.7,72.8,59.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22663
volvo,0,1,4,3,1,0,113.1,192.8,72.9,59.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22664
volvo,0,1,4,3,1,0,113.2,192.9,73,59.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22665
volvo,0,1,4,3,1,0,113.3,193,73.1,59.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22666
volvo,0,1,4,3,1,0,113.4,193.1,73.2,59.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22667
volvo,0,1,4,3,1,0,113.5,193.2,73.3,59.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22668
volvo,0,1,4,3,1,0,113.6,193.3,73.4,60,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22669
volvo,0,1,4,3,1,0,113.7,193.4,73.5,60.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22670
volvo,0,1,4,3,1,0,113.8,193.5,73.6,60.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22671
volvo,0,1,4,3,1,0,113.9,193.6,73.7,60.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22672
volvo,0,1,4,3,1,0,114,193.7,73.8,60.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22673
volvo,0,1,4,3,1,0,114.1,193.8,73.9,60.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22674
volvo,0,1,4,3,1,0,114.2,193.9,74,60.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22675
volvo,0,1,4,3,1,0,114.3,194,74.1,60.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22676
volvo,0,1,4,3,1,0,114.4,194.1,74.2,60.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22677
volvo,0,1,4,3,1,0,114.5,194.2,74.3,60.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22678
volvo,0,1,4,3,1,0,114.6,194.3,74.4,61,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22679
volvo,0,1,4,3,1,0,114.7,194.4,74.5,61.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22680
volvo,0,1,4,3,1,0,114.8,194.5,74.6,61.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22681
volvo,0,1,4,3,1,0,114.9,194.6,74.7,61.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22682
volvo,0,1,4,3,1,0,115,194.7,74.8,61.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22683
volvo,0,1,4,3,1,0,115.1,194.8,74.9,61.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22684
volvo,0,1,4,3,1,0,115.2,194.9,75,61.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22685
volvo,0,1,4,3,1,0,115.3,195,75.1,61.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22686
volvo,0,1,4,3,1,0,115.4,195.1,75.2,61.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22687
volvo,0,1,4,3,1,0,115.5,195.2,75.3,61.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22688
volvo,0,1,4,3,1,0,115.6,195.3,75.4,62,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22689
volvo,0,1,4,3,1,0,115.7,195.4,75.5,62.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22690
volvo,0,1,4,3,1,0,115.8,195.5,75.6,62.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22691
volvo,0,1,4,3,1,0,115.9,195.6,75.7,62.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22692
volvo,0,1,4,3,1,0,116,195.7,75.8,62.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22693
volvo,0,1,4,3,1,0,116.1,195.8,75.9,62.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22694
volvo,0,1,4,3,1,0,116.2,195.9,76,62.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22695
volvo,0,1,4,3,1,0,116.3,196,76.1,62.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22696
volvo,0,1,4,3,1,0,116.4,196.1,76.2,62.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22697
volvo,0,1,4,3,1,0,116.5,196.2,76.3,62.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22698
volvo,0,1,4,3,1,0,116.6,196.3,76.4,63,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22699
volvo,0,1,4,3,1,0,116.7,196.4,76.5,63.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22700
volvo,0,1,4,3,1,0,116.8,196.5,76.6,63.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22701
volvo,0,1,4,3,1,0,116.9,196.6,76.7,63.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22702
volvo,0,1,4,3,1,0,117,196.7,76.8,63.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22703
volvo,0,1,4,3,1,0,117.1,196.8,76.9,63.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22704
volvo,0,1,4,3,1,0,117.2,196.9,77,63.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22705
volvo,0,1,4,3,1,0,117.3,197,77.1,63.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22706
volvo,0,1,4,3,1,0,117.4,197.1,77.2,63.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22707
volvo,0,1,4,3,1,0,117.5,197.2,77.3,63.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22708
volvo,0,1,4,3,1,0,117.6,197.3,77.4,64,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22709
volvo,0,1,4,3,1,0,117.7,197.4,77.5,64.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22710
volvo,0,1,4,3,1,0,117.8,197.5,77.6,64.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22711
volvo,0,1,4,3,1,0,117.9,197.6,77.7,64.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22712
volvo,0,1,4,3,1,0,118,197.7,77.8,64.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22713
volvo,0,1,4,3,1,0,118.1,197.8,77.9,64.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22714
volvo,0,1,4,3,1,0,118.2,197.9,78,64.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22715
volvo,0,1,4,3,1,0,118.3,198,78.1,64.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22716
volvo,0,1,4,3,1,0,118.4,198.1,78.2,64.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22717
volvo,0,1,4,3,1,0,118.5,198.2,78.3,64.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22718
volvo,0,1,4,3,1,0,118.6,198.3,78.4,65,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22719
volvo,0,1,4,3,1,0,118.7,198.4,78.5,65.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22720
volvo,0,1,4,3,1,0,118.8,198.5,78.6,65.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22721
volvo,0,1,4,3,1,0,118.9,198.6,78.7,65.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22722
volvo,0,1,4,3,1,0,119,198.7,78.8,65.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22723
volvo,0,1,4,3,1,0,119.1,198.8,78.9,65.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22724
volvo,0,1,4,3,1,0,119.2,198.9,79,65.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22725
volvo,0,1,4,3,1,0,119.3,199,79.1,65.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22726
volvo,0,1,4,3,1,0,119.4,199.1,79.2,65.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22727
volvo,0,1,4,3,1,0,119.5,199.2,79.3,65.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22728
volvo,0,1,4,3,1,0,119.6,199.3,79.4,66,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22729
volvo,0,1,4,3,1,0,119.7,199.4,79.5,66.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22730
volvo,0,1,4,3,1,0,119.8,199.5,79.6,66.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22731
volvo,0,1,4,3,1,0,119.9,199.6,79.7,66.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22732
volvo,0,1,4,3,1,0,120,199.7,79.8,66.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22733
volvo,0,1,4,3,1,0,120.1,199.8,79.9,66.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22734
volvo,0,1,4,3,1,0,120.2,199.9,80,66.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22735
volvo,0,1,4,3,1,0,120.3,200,80.1,66.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22736
volvo,0,1,4,3,1,0,120.4,200.1,80.2,66.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22737
volvo,0,1,4,3,1,0,120.5,200.2,80.3,66.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22738
volvo,0,1,4,3,1,0,120.6,200.3,80.4,67,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22739
volvo,0,1,4,3,1,0,120.7,200.4,80.5,67.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22740
volvo,0,1,4,3,1,0,120.8,200.5,80.6,67.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22741
volvo,0,1,4,3,1,0,120.9,200.6,80.7,67.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22742
volvo,0,1,4,3,1,0,121,200.7,80.8,67.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22743
volvo,0,1,4,3,1,0,121.1,200.8,80.9,67.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22744
volvo,0,1,4,3,1,0,121.2,200.9,81,67.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22745
volvo,0,1,4,3,1,0,121.3,201,81.1,67.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22746
volvo,0,1,4,3,1,0,121.4,201.1,81.2,67.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22747
volvo,0,1,4,3,1,0,121.5,201.2,81.3,67.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22748
volvo,0,1,4,3,1,0,121.6,201.3,81.4,68,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22749
volvo,0,1,4,3,1,0,121.7,201.4,81.5,68.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22750
volvo,0,1,4,3,1,0,121.8,201.5,81.6,68.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22751
volvo,0,1,4,3,1,0,121.9,201.6,81.7,68.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22752
volvo,0,1,4,3,1,0,122,201.7,81.8,68.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22753
volvo,0,1,4,3,1,0,122.1,201.8,81.9,68.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22754
volvo,0,1,4,3,1,0,122.2,201.9,82,68.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22755
volvo,0,1,4,3,1,0,122.3,202,82.1,68.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22756
volvo,0,1,4,3,1,0,122.4,202.1,82.2,68.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22757
volvo,0,1,4,3,1,0,122.5,202.2,82.3,68.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22758
volvo,0,1,4,3,1,0,122.6,202.3,82.4,69,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22759
volvo,0,1,4,3,1,0,122.7,202.4,82.5,69.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22760
volvo,0,1,4,3,1,0,122.8,202.5,82.6,69.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22761
volvo,0,1,4,3,1,0,122.9,202.6,82.7,69.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22762
volvo,0,1,4,3,1,0,123,202.7,82.8,69.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22763
volvo,0,1,4,3,1,0,123.1,202.8,82.9,69.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22764
volvo,0,1,4,3,1,0,123.2,202.9,83,69.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22765
volvo,0,1,4,3,1,0,123.3,203,83.1,69.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22766
volvo,0,1,4,3,1,0,123.4,203.1,83.2,69.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22767
volvo,0,1,4,3,1,0,123.5,203.2,83.3,69.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22768
volvo,0,1,4,3,1,0,123.6,203.3,83.4,70,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22769
volvo,0,1,4,3,1,0,123.7,203.4,83.5,70.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22770
volvo,0,1,4,3,1,0,123.8,203.5,83.6,70.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22771
volvo,0,1,4,3,1,0,123.9,203.6,83.7,70.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22772
volvo,0,1,4,3,1,0,124,203.7,83.8,70.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22773
volvo,0,1,4,3,1,0,124.1,203.8,83.9,70.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22774
volvo,0,1,4,3,1,0,124.2,203.9,84,70.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22775
volvo,0,1,4,3,1,0,124.3,204,84.1,70.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22776
volvo,0,1,4,3,1,0,124.4,204.1,84.2,70.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22777
volvo,0,1,4,3,1,0,124.5,204.2,84.3,70.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22778
volvo,0,1,4,3,1,0,124.6,204.3,84.4,71,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22779
volvo,0,1,4,3,1,0,124.7,204.4,84.5,71.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22780
volvo,0,1,4,3,1,0,124.8,204.5,84.6,71.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22781
volvo,0,1,4,3,1,0,124.9,204.6,84.7,71.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22782
volvo,0,1,4,3,1,0,125,204.7,84.8,71.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22783
volvo,0,1,4,3,1,0,125.1,204.8,84.9,71.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22784
volvo,0,1,4,3,1,0,125.2,204.9,85,71.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22785
volvo,0,1,4,3,1,0,125.3,205,85.1,71.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22786
volvo,0,1,4,3,1,0,125.4,205.1,85.2,71.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22787
volvo,0,1,4,3,1,0,125.5,205.2,85.3,71.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22788
volvo,0,1,4,3,1,0,125.6,205.3,85.4,72,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22789
volvo,0,1,4,3,1,0,125.7,205.4,85.5,72.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22790
volvo,0,1,4,3,1,0,125.8,205.5,85.6,72.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22791
volvo,0,1,4,3,1,0,125.9,205.6,85.7,72.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22792
volvo,0,1,4,3,1,0,126,205.7,85.8,72.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22793
volvo,0,1,4,3,1,0,126.1,205.8,85.9,72.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22794
volvo,0,1,4,3,1,0,126.2,205.9,86,72.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22795
volvo,0,1,4,3,1,0,126.3,206,86.1,72.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22796
volvo,0,1,4,3,1,0,126.4,206.1,86.2,72.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22797
volvo,0,1,4,3,1,0,126.5,206.2,86.3,72.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22798
volvo,0,1,4,3,1,0,126.6,206.3,86.4,73,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22799
volvo,0,1,4,3,1,0,126.7,206.4,86.5,73.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22800
volvo,0,1,4,3,1,0,126.8,206.5,86.6,73.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22801
volvo,0,1,4,3,1,0,126.9,206.6,86.7,73.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22802
volvo,0,1,4,3,1,0,127,206.7,86.8,73.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22803
volvo,0,1,4,3,1,0,127.1,206.8,86.9,73.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22804
volvo,0,1,4,3,1,0,127.2,206.9,87,73.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22805
volvo,0,1,4,3,1,0,127.3,207,87.1,73.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22806
volvo,0,1,4,3,1,0,127.4,207.1,87.2,73.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22807
volvo,0,1,4,3,1,0,127.5,207.2,87.3,73.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22808
volvo,0,1,4,3,1,0,127.6,207.3,87.4,74,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22809
volvo,0,1,4,3,1,0,127.7,207.4,87.5,74.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22810
volvo,0,1,4,3,1,0,127.8,207.5,87.6,74.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22811
volvo,0,1,4,3,1,0,127.9,207.6,87.7,74.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22812
volvo,0,1,4,3,1,0,128,207.7,87.8,74.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22813
volvo,0,1,4,3,1,0,128.1,207.8,87.9,74.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22814
volvo,0,1,4,3,1,0,128.2,207.9,88,74.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22815
volvo,0,1,4,3,1,0,128.3,208,88.1,74.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22816
volvo,0,1,4,3,1,0,128.4,208.1,88.2,74.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22817
volvo,0,1,4,3,1,0,128.5,208.2,88.3,74.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22818
volvo,0,1,4,3,1,0,128.6,208.3,88.4,75,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22819
volvo,0,1,4,3,1,0,128.7,208.4,88.5,75.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22820
volvo,0,1,4,3,1,0,128.8,208.5,88.6,75.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22821
volvo,0,1,4,3,1,0,128.9,208.6,88.7,75.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22822
volvo,0,1,4,3,1,0,129,208.7,88.8,75.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22823
volvo,0,1,4,3,1,0,129.1,208.8,88.9,75.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22824
volvo,0,1,4,3,1,0,129.2,208.9,89,75.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22825
volvo,0,1,4,3,1,0,129.3,209,89.1,75.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22826
volvo,0,1,4,3,1,0,129.4,209.1,89.2,75.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22827
volvo,0,1,4,3,1,0,129.5,209.2,89.3,75.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22828
volvo,0,1,4,3,1,0,129.6,209.3,89.4,76,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22829
volvo,0,1,4,3,1,0,129.7,209.4,89.5,76.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22830
volvo,0,1,4,3,1,0,129.8,209.5,89.6,76.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22831
volvo,0,1,4,3,1,0,129.9,209.6,89.7,76.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22832
volvo,0,1,4,3,1,0,130,209.7,89.8,76.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22833
volvo,0,1,4,3,1,0,130.1,209.8,89.9,76.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22834
volvo,0,1,4,3,1,0,130.2,209.9,90,76.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22835
volvo,0,1,4,3,1,0,130.3,210,90.1,76.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22836
volvo,0,1,4,3,1,0,130.4,210.1,90.2,76.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22837
volvo,0,1,4,3,1,0,130.5,210.2,90.3,76.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22838
volvo,0,1,4,3,1,0,130.6,210.3,90.4,77,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22839
volvo,0,1,4,3,1,0,130.7,210.4,90.5,77.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22840
volvo,0,1,4,3,1,0,130.8,210.5,90.6,77.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22841
volvo,0,1,4,3,1,0,130.9,210.6,90.7,77.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22842
volvo,0,1,4,3,1,0,131,210.7,90.8,77.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22843
volvo,0,1,4,3,1,0,131.1,210.8,90.9,77.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22844
volvo,0,1,4,3,1,0,131.2,210.9,91,77.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22845
volvo,0,1,4,3,1,0,131.3,211,91.1,77.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22846
volvo,0,1,4,3,1,0,131.4,211.1,91.2,77.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,22847
